pp_dim_A_vals,pp_dim_B_vals,pp_dim_AB_vals,min_pp_dim_A_pp_dim_B_vals,max_pp_dim_A_pp_dim_B_vals,nu_over_d_A_vals,nu_over_d_B_vals,nu_over_d_AB_vals,min_nu_over_d_A_nu_over_d_B_vals,max_nu_over_d_A_nu_over_d_B_vals,nu_over_d_A_times_nu_over_d_B_vals
256.29918935654297,364.53334050271354,254.04396185998834,256.29918935654297,364.53334050271354,0.6945777489337208,0.5731656297212477,0.39944019160375527,0.5731656297212477,0.6945777489337208,0.3981080928579628
234.17049207370462,647.1412999136594,227.5759034775811,234.17049207370462,647.1412999136594,0.34640605336346836,0.7404362699240954,0.26038432892171753,0.34640605336346836,0.7404362699240954,0.25649160603157367
371.80862720647707,437.3599161026014,371.30603739657926,371.80862720647707,437.3599161026014,0.8469444811081482,0.4892169083921716,0.41533113802749355,0.4892169083921716,0.8469444811081482,0.41433956062754024
699.3302113559564,740.3482677755529,688.7517265627466,699.3302113559564,740.3482677755529,0.9287253802867947,0.7728061250266732,0.7189475225080862,0.7728061250266732,0.9287253802867947,0.7177246623533613
33.21958177067747,427.35694648256884,33.20068352518331,33.21958177067747,427.35694648256884,0.07743492254237173,0.4727399850470894,0.0367264198287426,0.07743492254237173,0.4727399850470894,0.03660658412480334
789.3033695372186,982.1606930149208,784.1552124740746,789.3033695372186,982.1606930149208,0.7964716140637927,0.7468902608478485,0.5963157509308552,0.7468902608478485,0.7964716140637927,0.5948768915860131
585.9774829743417,553.6320395407321,526.6789047768572,553.6320395407321,585.9774829743417,0.9481836294083199,0.6117481099897593,0.5819656406374112,0.6117481099897593,0.9481836294083199,0.58004954321377
17.81603341825341,83.18351441065296,9.310354024251698,17.81603341825341,83.18351441065296,0.03210096111397011,0.11832647853577946,0.013243746833928446,0.03210096111397011,0.11832647853577946,0.003798393686230075
607.7502844849496,712.7395348788899,594.8113821554359,607.7502844849496,712.7395348788899,0.8302599514821716,0.7806566647085322,0.6514911086039824,0.7806566647085322,0.8302599514821716,0.6481479645651399
33.54260737051427,421.61810301105584,32.402654905958,33.54260737051427,421.61810301105584,0.0758882519694893,0.5141684183061657,0.039515432812143904,0.0758882519694893,0.5141684183061657,0.03901934248317208
779.8235262402748,1017.5004410318447,769.9630016420961,779.8235262402748,1017.5004410318447,0.7549114484416987,0.804348174728731,0.608666404460155,0.7549114484416987,0.804348174728731,0.6072116456359028
49.9159689536467,434.998503476496,48.69982100793227,49.9159689536467,434.998503476496,0.11092437545254821,0.8787848555080727,0.09838347678370156,0.11092437545254821,0.8787848555080727,0.0974786612543908
477.9199079318069,507.37253468591746,469.3708904215895,477.9199079318069,507.37253468591746,0.9226253048876581,0.7527782413737648,0.6963959798539904,0.7527782413737648,0.9226253048876581,0.6945322544602649
561.851268515973,621.4870842582304,554.2622362211778,561.851268515973,621.4870842582304,0.8890051717024888,0.5578878673772266,0.49754240235294234,0.5578878673772266,0.8890051717024888,0.49596519932842664
527.5554235201947,383.4850474609428,323.84639824608985,383.4850474609428,527.5554235201947,0.7804074312428916,0.5231719610654062,0.4418095474025782,0.5231719610654062,0.7804074312428916,0.40828728623335975
30.817309357145138,677.383628259667,30.69988807149293,30.817309357145138,677.383628259667,0.04453368404211725,0.7034097905084808,0.03187942686551706,0.04453368404211725,0.7034097905084808,0.031325429362636575
