value_type,layer_index,values
layer_pp_dim,2,352.0641174316406
layer_pp_dim,2,350.2872619628906
layer_pp_dim,2,350.3096008300781
layer_pp_dim,2,351.8042297363281
layer_pp_dim,2,352.5763244628906
layer_pp_dim,2,352.1937255859375
layer_pp_dim,2,351.897705078125
layer_pp_dim,2,352.6773681640625
layer_pp_dim,2,350.0593566894531
layer_pp_dim,2,351.41607666015625
layer_pp_dim,2,352.0982666015625
layer_pp_dim,2,349.24603271484375
layer_pp_dim,2,351.6072692871094
layer_pp_dim,2,351.0809020996094
layer_pp_dim,2,351.4256896972656
layer_pp_dim,2,350.9883117675781
layer_pp_dim,2,351.4855041503906
layer_pp_dim,2,351.1628112792969
layer_pp_dim,2,351.81488037109375
layer_pp_dim,2,350.4432678222656
layer_pp_dim,2,352.5125427246094
layer_pp_dim,2,351.8574523925781
layer_pp_dim,2,352.0175476074219
layer_pp_dim,2,349.6437072753906
layer_pp_dim,2,351.6672058105469
layer_pp_dim,2,351.1180419921875
layer_pp_dim,2,351.9289245605469
layer_pp_dim,2,350.72174072265625
layer_pp_dim,2,351.36981201171875
layer_pp_dim,2,350.8589782714844
layer_pp_dim,2,351.0396728515625
layer_pp_dim,2,351.289306640625
layer_pp_dim,2,353.4563903808594
layer_pp_dim,2,350.11468505859375
layer_pp_dim,2,350.3463439941406
layer_pp_dim,2,349.0777893066406
layer_pp_dim,2,352.335693359375
layer_pp_dim,2,352.32550048828125
layer_pp_dim,2,351.751220703125
layer_pp_dim,2,351.84564208984375
layer_pp_dim,2,351.4747314453125
layer_pp_dim,2,350.3456115722656
layer_pp_dim,2,351.416748046875
layer_pp_dim,2,351.7415771484375
layer_pp_dim,2,350.98809814453125
layer_pp_dim,2,350.26312255859375
layer_pp_dim,2,352.85955810546875
layer_pp_dim,2,350.98760986328125
layer_pp_dim,2,351.2003173828125
layer_pp_dim,2,350.1154479980469
layer_pp_dim,2,350.6414489746094
layer_pp_dim,2,351.12896728515625
layer_pp_dim,2,350.7207946777344
layer_pp_dim,2,351.0296630859375
layer_pp_dim,2,351.4300537109375
layer_pp_dim,2,351.54632568359375
layer_pp_dim,2,351.1670227050781
layer_pp_dim,2,350.2292175292969
layer_pp_dim,2,350.594482421875
layer_pp_dim,2,350.5646057128906
layer_pp_dim,2,350.5252990722656
layer_pp_dim,2,350.0377197265625
layer_pp_dim,2,352.95220947265625
layer_pp_dim,2,352.447265625
layer_pp_dim,2,350.8240051269531
layer_pp_dim,2,350.6784973144531
layer_pp_dim,2,348.9224548339844
layer_pp_dim,3,330.9310302734375
layer_pp_dim,3,330.8748474121094
layer_pp_dim,3,330.3247985839844
layer_pp_dim,3,330.4460754394531
layer_pp_dim,3,330.8586120605469
layer_pp_dim,3,332.829833984375
layer_pp_dim,3,331.0931091308594
layer_pp_dim,3,330.52166748046875
layer_pp_dim,3,331.0148010253906
layer_pp_dim,3,328.7784118652344
layer_pp_dim,3,332.50482177734375
layer_pp_dim,3,329.9546813964844
layer_pp_dim,3,331.558837890625
layer_pp_dim,3,330.3731384277344
layer_pp_dim,3,331.7104187011719
layer_pp_dim,3,330.57977294921875
layer_pp_dim,3,329.3728332519531
layer_pp_dim,3,331.527099609375
layer_pp_dim,3,330.6705322265625
layer_pp_dim,3,329.8795166015625
layer_pp_dim,3,330.57586669921875
layer_pp_dim,3,330.6844787597656
layer_pp_dim,3,327.84185791015625
layer_pp_dim,3,331.3093566894531
layer_pp_dim,3,330.35040283203125
layer_pp_dim,3,332.96209716796875
layer_pp_dim,3,330.5521545410156
layer_pp_dim,3,330.8929138183594
layer_pp_dim,3,331.29449462890625
layer_pp_dim,3,328.8827209472656
layer_pp_dim,3,329.6044006347656
layer_pp_dim,3,332.36004638671875
layer_pp_dim,3,331.6512451171875
layer_pp_dim,3,330.6587219238281
layer_pp_dim,3,329.5555114746094
layer_pp_dim,3,329.2559814453125
layer_pp_dim,3,331.7669982910156
layer_pp_dim,3,333.3381652832031
layer_pp_dim,3,330.6656799316406
layer_pp_dim,3,331.2070617675781
layer_pp_dim,3,331.5800476074219
layer_pp_dim,3,330.5711364746094
layer_pp_dim,3,330.22711181640625
layer_pp_dim,3,330.72454833984375
layer_pp_dim,3,327.5790710449219
layer_pp_dim,3,330.86163330078125
layer_pp_dim,3,330.9934997558594
layer_pp_dim,3,330.0801696777344
layer_pp_dim,3,328.80322265625
layer_pp_dim,3,329.38916015625
layer_pp_dim,3,332.04400634765625
layer_pp_dim,3,331.9219665527344
layer_pp_dim,3,328.8819274902344
layer_pp_dim,3,332.94000244140625
layer_pp_dim,3,331.49078369140625
layer_pp_dim,3,331.86553955078125
layer_pp_dim,3,328.5699768066406
layer_pp_dim,3,330.0921936035156
layer_pp_dim,3,329.9118347167969
layer_pp_dim,3,332.37457275390625
layer_pp_dim,3,330.5614013671875
layer_pp_dim,3,330.0918273925781
layer_pp_dim,3,330.50897216796875
layer_pp_dim,3,331.0624084472656
layer_pp_dim,3,329.6187744140625
layer_pp_dim,3,332.6924133300781
layer_pp_dim,3,328.70501708984375
layer_pp_dim,3,328.7833557128906
layer_pp_dim,3,328.5241394042969
layer_pp_dim,3,331.7835388183594
layer_pp_dim,3,330.57379150390625
layer_pp_dim,3,330.0600280761719
layer_pp_dim,3,331.86309814453125
layer_pp_dim,3,331.7809143066406
layer_pp_dim,3,329.3025207519531
layer_pp_dim,3,332.27398681640625
layer_pp_dim,3,331.3424987792969
layer_pp_dim,3,330.21484375
layer_pp_dim,3,330.7790222167969
layer_pp_dim,3,332.2248840332031
layer_pp_dim,3,331.3857116699219
layer_pp_dim,3,331.8877258300781
layer_pp_dim,3,328.673583984375
layer_pp_dim,3,330.5968322753906
layer_pp_dim,3,332.08892822265625
layer_pp_dim,3,331.4035949707031
layer_pp_dim,3,332.1172180175781
layer_pp_dim,3,331.6394348144531
layer_pp_dim,3,331.2353515625
layer_pp_dim,3,330.291748046875
layer_pp_dim,3,331.4270324707031
layer_pp_dim,3,330.88690185546875
layer_pp_dim,3,329.6243896484375
layer_pp_dim,3,331.7944641113281
layer_pp_dim,3,329.5132751464844
layer_pp_dim,3,331.18634033203125
layer_pp_dim,3,332.050537109375
layer_pp_dim,3,329.8199768066406
layer_pp_dim,3,331.0013732910156
layer_pp_dim,3,328.83966064453125
layer_pp_dim,4,311.8230285644531
layer_pp_dim,4,313.4520568847656
layer_pp_dim,4,311.4686584472656
layer_pp_dim,4,312.7034606933594
layer_pp_dim,4,311.7854309082031
layer_pp_dim,4,316.7687683105469
layer_pp_dim,4,313.60321044921875
layer_pp_dim,4,313.0040283203125
layer_pp_dim,4,316.215087890625
layer_pp_dim,4,310.4886169433594
layer_pp_dim,4,314.37939453125
layer_pp_dim,4,311.2934875488281
layer_pp_dim,4,313.3762512207031
layer_pp_dim,4,314.16253662109375
layer_pp_dim,4,314.00469970703125
layer_pp_dim,4,313.7055358886719
layer_pp_dim,4,310.7606201171875
layer_pp_dim,4,312.1996765136719
layer_pp_dim,4,313.4144287109375
layer_pp_dim,4,310.8902587890625
layer_pp_dim,4,313.39691162109375
layer_pp_dim,4,310.8623352050781
layer_pp_dim,4,312.76263427734375
layer_pp_dim,4,314.9322814941406
layer_pp_dim,4,313.1971130371094
layer_pp_dim,4,318.2638854980469
layer_pp_dim,4,313.32891845703125
layer_pp_dim,4,314.6415100097656
layer_pp_dim,4,314.8148498535156
layer_pp_dim,4,312.4081115722656
layer_pp_dim,4,310.9111633300781
layer_pp_dim,4,316.1145324707031
layer_pp_dim,4,313.85784912109375
layer_pp_dim,4,311.50506591796875
layer_pp_dim,4,311.1679992675781
layer_pp_dim,4,312.2961730957031
layer_pp_dim,4,315.6122741699219
layer_pp_dim,4,316.7590026855469
layer_pp_dim,4,311.9103088378906
layer_pp_dim,4,314.29193115234375
layer_pp_dim,4,312.69305419921875
layer_pp_dim,4,313.45220947265625
layer_pp_dim,4,312.8605651855469
layer_pp_dim,4,315.5961608886719
layer_pp_dim,4,309.9288635253906
layer_pp_dim,4,314.529296875
layer_pp_dim,4,314.1978759765625
layer_pp_dim,4,310.71234130859375
layer_pp_dim,4,310.54644775390625
layer_pp_dim,4,310.0226745605469
layer_pp_dim,4,314.94476318359375
layer_pp_dim,4,316.2406005859375
layer_pp_dim,4,312.46612548828125
layer_pp_dim,4,317.7778625488281
layer_pp_dim,4,313.9137878417969
layer_pp_dim,4,315.1689147949219
layer_pp_dim,4,311.00439453125
layer_pp_dim,4,310.51348876953125
layer_pp_dim,4,311.1160583496094
layer_pp_dim,4,313.87945556640625
layer_pp_dim,4,313.0574035644531
layer_pp_dim,4,313.36529541015625
layer_pp_dim,4,313.4518737792969
layer_pp_dim,4,313.49932861328125
layer_pp_dim,4,308.9507141113281
layer_pp_dim,4,315.28271484375
layer_pp_dim,4,309.6325988769531
layer_pp_dim,4,311.649169921875
layer_pp_dim,4,310.2508239746094
layer_pp_dim,4,314.36041259765625
layer_pp_dim,4,311.37109375
layer_pp_dim,4,312.691162109375
layer_pp_dim,4,314.9183044433594
layer_pp_dim,4,314.87799072265625
layer_pp_dim,4,310.8465881347656
layer_pp_dim,4,316.6667785644531
layer_pp_dim,4,314.7398681640625
layer_pp_dim,4,313.576171875
layer_pp_dim,4,313.9998474121094
layer_pp_dim,4,314.05615234375
layer_pp_dim,4,315.9010314941406
layer_pp_dim,4,316.92828369140625
layer_pp_dim,4,309.6779479980469
layer_pp_dim,4,316.8420715332031
layer_pp_dim,4,315.6770324707031
