value_type,layer_index,values
layer_pp_dim,16,146.5470733642578
layer_pp_dim,17,167.3522491455078
layer_pp_dim,17,150.91090393066406
layer_pp_dim,17,183.44219970703125
layer_pp_dim,17,148.8611602783203
layer_pp_dim,17,142.07228088378906
layer_pp_dim,17,136.61651611328125
layer_pp_dim,17,149.40969848632812
layer_pp_dim,17,142.66036987304688
layer_pp_dim,17,162.78465270996094
layer_pp_dim,17,173.5668182373047
layer_pp_dim,17,154.3914794921875
layer_pp_dim,17,158.92929077148438
layer_pp_dim,17,152.63523864746094
layer_pp_dim,17,128.80569458007812
layer_pp_dim,17,120.03536224365234
layer_pp_dim,17,87.79298400878906
layer_pp_dim,17,188.00469970703125
layer_pp_dim,17,157.87606811523438
layer_pp_dim,17,170.63401794433594
layer_pp_dim,17,146.32350158691406
layer_pp_dim,18,171.62741088867188
layer_pp_dim,18,156.393798828125
layer_pp_dim,18,186.7703399658203
layer_pp_dim,18,154.15408325195312
layer_pp_dim,18,146.11492919921875
layer_pp_dim,18,141.33209228515625
layer_pp_dim,18,155.81344604492188
layer_pp_dim,18,146.71286010742188
layer_pp_dim,18,166.73110961914062
layer_pp_dim,18,178.69529724121094
layer_pp_dim,18,159.3358612060547
layer_pp_dim,18,164.19943237304688
layer_pp_dim,18,159.0870361328125
layer_pp_dim,18,132.48768615722656
layer_pp_dim,18,123.63832092285156
layer_pp_dim,18,90.63045501708984
layer_pp_dim,18,192.34947204589844
layer_pp_dim,18,162.2308349609375
layer_pp_dim,18,176.12783813476562
layer_pp_dim,18,151.05772399902344
layer_pp_dim,19,195.1420440673828
layer_pp_dim,19,179.09059143066406
layer_pp_dim,19,210.23846435546875
layer_pp_dim,19,175.77069091796875
layer_pp_dim,19,166.9394073486328
layer_pp_dim,19,161.95411682128906
layer_pp_dim,19,177.9980926513672
layer_pp_dim,19,167.70303344726562
layer_pp_dim,19,189.4414520263672
layer_pp_dim,19,202.7034912109375
layer_pp_dim,19,182.07887268066406
layer_pp_dim,19,186.5454559326172
layer_pp_dim,19,182.1128387451172
layer_pp_dim,19,151.8840789794922
layer_pp_dim,19,142.402587890625
layer_pp_dim,19,105.13787841796875
layer_pp_dim,19,216.24110412597656
layer_pp_dim,19,184.7261505126953
layer_pp_dim,19,200.1553192138672
layer_pp_dim,19,172.314697265625
layer_pp_dim,20,227.43197631835938
layer_pp_dim,20,213.04856872558594
layer_pp_dim,20,240.89151000976562
layer_pp_dim,20,208.85433959960938
layer_pp_dim,20,200.8175811767578
layer_pp_dim,20,195.1231231689453
layer_pp_dim,20,212.49472045898438
layer_pp_dim,20,201.0645294189453
layer_pp_dim,20,222.44766235351562
layer_pp_dim,20,235.05455017089844
layer_pp_dim,20,216.21279907226562
layer_pp_dim,20,219.77259826660156
layer_pp_dim,20,216.9323272705078
layer_pp_dim,20,185.2147674560547
layer_pp_dim,20,174.2321319580078
layer_pp_dim,20,133.4042205810547
layer_pp_dim,20,246.78009033203125
layer_pp_dim,20,217.82948303222656
layer_pp_dim,20,232.29971313476562
layer_pp_dim,20,205.57144165039062
layer_pp_dim,21,242.8713836669922
layer_pp_dim,21,227.5098876953125
layer_pp_dim,21,256.2118225097656
layer_pp_dim,21,224.1794891357422
layer_pp_dim,21,214.94700622558594
layer_pp_dim,21,209.4488067626953
layer_pp_dim,21,228.99960327148438
layer_pp_dim,21,215.95986938476562
layer_pp_dim,21,236.9351348876953
layer_pp_dim,21,250.61007690429688
layer_pp_dim,21,231.11923217773438
layer_pp_dim,21,235.92709350585938
layer_pp_dim,21,232.88040161132812
layer_pp_dim,21,199.69598388671875
layer_pp_dim,21,187.4301300048828
layer_pp_dim,21,144.5460662841797
layer_pp_dim,21,261.90234375
layer_pp_dim,21,232.32118225097656
layer_pp_dim,21,247.99884033203125
layer_pp_dim,21,221.06788635253906
layer_pp_dim,22,270.5101318359375
layer_pp_dim,22,254.39059448242188
layer_pp_dim,22,284.4915466308594
layer_pp_dim,22,249.9805908203125
layer_pp_dim,22,242.08201599121094
layer_pp_dim,22,236.00051879882812
layer_pp_dim,22,255.6542510986328
layer_pp_dim,22,243.3656768798828
layer_pp_dim,22,265.06011962890625
layer_pp_dim,22,279.0658264160156
layer_pp_dim,22,258.937255859375
layer_pp_dim,22,261.6646423339844
layer_pp_dim,22,258.9437561035156
layer_pp_dim,22,229.08364868164062
layer_pp_dim,22,214.17050170898438
layer_pp_dim,22,168.8446807861328
layer_pp_dim,22,287.64111328125
layer_pp_dim,22,260.7067565917969
layer_pp_dim,22,273.7655944824219
layer_pp_dim,22,248.51275634765625
layer_pp_dim,23,331.9620056152344
layer_pp_dim,23,317.6702880859375
layer_pp_dim,23,346.4229736328125
layer_pp_dim,23,314.4922180175781
layer_pp_dim,23,302.2102355957031
layer_pp_dim,23,299.72845458984375
layer_pp_dim,23,320.5611877441406
layer_pp_dim,23,304.2223815917969
layer_pp_dim,23,325.7076110839844
layer_pp_dim,23,344.4346008300781
layer_pp_dim,23,323.51971435546875
layer_pp_dim,23,324.2875671386719
layer_pp_dim,23,322.7443542480469
layer_pp_dim,23,289.22882080078125
layer_pp_dim,23,272.0845947265625
layer_pp_dim,23,219.13101196289062
layer_pp_dim,23,350.0316467285156
layer_pp_dim,23,325.60888671875
layer_pp_dim,23,336.8377685546875
layer_pp_dim,23,310.6753234863281
layer_pp_dim,24,411.4248352050781
layer_pp_dim,24,397.102783203125
layer_pp_dim,24,425.9062194824219
layer_pp_dim,24,394.87860107421875
layer_pp_dim,24,378.9541015625
layer_pp_dim,24,378.13092041015625
layer_pp_dim,24,403.4883117675781
layer_pp_dim,24,381.9493713378906
layer_pp_dim,24,403.31842041015625
layer_pp_dim,24,426.37939453125
layer_pp_dim,24,403.1905212402344
layer_pp_dim,24,406.8679504394531
layer_pp_dim,24,405.990234375
layer_pp_dim,24,363.8484191894531
layer_pp_dim,24,343.0664978027344
layer_pp_dim,24,280.14544677734375
layer_pp_dim,24,430.66876220703125
layer_pp_dim,24,402.5072021484375
layer_pp_dim,24,418.9051208496094
layer_pp_dim,24,388.9480895996094
layer_pp_dim,25,458.19512939453125
layer_pp_dim,25,447.71539306640625
layer_pp_dim,25,472.3818359375
layer_pp_dim,25,447.34820556640625
layer_pp_dim,25,427.37921142578125
layer_pp_dim,25,429.78216552734375
layer_pp_dim,25,457.7015686035156
layer_pp_dim,25,429.71820068359375
layer_pp_dim,25,451.8349609375
layer_pp_dim,25,474.4491882324219
layer_pp_dim,25,453.2049560546875
layer_pp_dim,25,459.4637756347656
layer_pp_dim,25,457.2368469238281
layer_pp_dim,25,411.7262878417969
layer_pp_dim,25,389.1632385253906
layer_pp_dim,25,323.9297790527344
layer_pp_dim,25,478.4905090332031
layer_pp_dim,25,450.2712707519531
layer_pp_dim,25,469.1665344238281
layer_pp_dim,25,438.86114501953125
layer_pp_dim,26,512.9032592773438
layer_pp_dim,26,504.14361572265625
layer_pp_dim,26,526.6782836914062
layer_pp_dim,26,504.9355163574219
layer_pp_dim,26,482.2925720214844
layer_pp_dim,26,486.5449523925781
layer_pp_dim,26,514.197265625
layer_pp_dim,26,484.6151123046875
layer_pp_dim,26,508.258544921875
layer_pp_dim,26,529.8502197265625
layer_pp_dim,26,509.62200927734375
layer_pp_dim,26,517.7754516601562
layer_pp_dim,26,513.7864990234375
layer_pp_dim,26,466.0895080566406
layer_pp_dim,26,441.3962707519531
layer_pp_dim,26,376.22186279296875
layer_pp_dim,26,534.1679077148438
layer_pp_dim,26,506.5030822753906
layer_pp_dim,26,525.051513671875
layer_pp_dim,26,495.0914306640625
layer_pp_dim,27,611.0590209960938
layer_pp_dim,27,612.0647583007812
layer_pp_dim,27,616.0279541015625
layer_pp_dim,27,613.2636108398438
layer_pp_dim,27,596.49267578125
layer_pp_dim,27,606.7936401367188
layer_pp_dim,27,623.7701416015625
layer_pp_dim,27,598.8082275390625
layer_pp_dim,27,611.9114990234375
layer_pp_dim,27,621.8228759765625
layer_pp_dim,27,612.2586059570312
layer_pp_dim,27,624.238037109375
layer_pp_dim,27,615.9307250976562
layer_pp_dim,27,587.6403198242188
layer_pp_dim,27,568.2273559570312
layer_pp_dim,27,541.569091796875
layer_pp_dim,27,620.777587890625
layer_pp_dim,27,609.72607421875
layer_pp_dim,27,620.12890625
layer_pp_dim,27,606.9014282226562
layer_pp_dim,28,497.61370849609375
layer_pp_dim,28,498.0959167480469
layer_pp_dim,28,468.5262756347656
layer_pp_dim,28,491.23028564453125
layer_pp_dim,28,476.89410400390625
layer_pp_dim,28,485.0701904296875
layer_pp_dim,28,508.25616455078125
layer_pp_dim,28,474.2214660644531
layer_pp_dim,28,497.75360107421875
layer_pp_dim,28,486.27276611328125
layer_pp_dim,28,476.24285888671875
layer_pp_dim,28,504.96392822265625
layer_pp_dim,28,507.5055847167969
layer_pp_dim,28,490.9322204589844
layer_pp_dim,28,466.40045166015625
layer_pp_dim,28,479.8071594238281
layer_pp_dim,28,487.1741943359375
layer_pp_dim,28,468.4377746582031
layer_pp_dim,28,494.4775695800781
layer_pp_dim,28,486.1952209472656
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_pp_dim,29,0.0
layer_nu_over_d,0,0.7202854951222738
layer_nu_over_d,0,0.7202215194702148
layer_nu_over_d,0,0.7186117172241211
layer_nu_over_d,0,0.7186110814412435
layer_nu_over_d,0,0.7168828646341959
layer_nu_over_d,0,0.7202748457590739
layer_nu_over_d,0,0.7146769364674886
layer_nu_over_d,0,0.7194320360819498
layer_nu_over_d,0,0.7172805468241373
layer_nu_over_d,0,0.7221800486246744
layer_nu_over_d,0,0.7148335774739584
